starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 30 19:04:19 2021	1612029859	0	2446	2446	2446
Sat Jan 30 19:04:20 2021	1612029860	0	2448	2448	2448
Sat Jan 30 19:04:22 2021	1612029862	0	2449	2449	2449
Sat Jan 30 19:04:47 2021	1612029887	0	2450	2450	2449
Sat Jan 30 19:04:22 2021	1612029862	0	2452	2452	2452
Sat Jan 30 19:04:22 2021	1612029862	0	2453	2454	2452
Sat Jan 30 19:04:24 2021	1612029864	0	2454	2454	2453
Sat Jan 30 19:04:43 2021	1612029883	0	2456	2456	2456
Sat Jan 30 19:04:23 2021	1612029863	0	2456	2456	2456
Sat Jan 30 19:04:26 2021	1612029866	0	2457	2457	2456
Sat Jan 30 19:04:45 2021	1612029885	0	2460	2460	2459
Sat Jan 30 19:04:47 2021	1612029887	0	2463	2463	2462
Sat Jan 30 19:04:19 2021	1612029859	0	2464	2464	2464
Sat Jan 30 19:04:17 2021	1612029857	0	2464	2464	2464
Sat Jan 30 19:04:21 2021	1612029861	0	2464	2465	2464
Sat Jan 30 19:04:26 2021	1612029866	0	2464	2465	2464
Sat Jan 30 19:04:47 2021	1612029887	0	2465	2465	2464
Sat Jan 30 19:04:20 2021	1612029860	0	2466	2466	2465
Sat Jan 30 19:04:25 2021	1612029865	0	2466	2467	2466
Sat Jan 30 19:04:22 2021	1612029862	0	2468	2468	2467
Sat Jan 30 19:04:45 2021	1612029885	0	2468	2468	2468
Sat Jan 30 19:04:19 2021	1612029859	0	2468	2469	2467
Sat Jan 30 19:04:47 2021	1612029887	0	2469	2469	2468
Sat Jan 30 19:04:43 2021	1612029883	0	2470	2470	2469
Sat Jan 30 19:04:18 2021	1612029858	0	2470	2471	2470
Sat Jan 30 19:04:19 2021	1612029859	0	2471	2471	2471
Sat Jan 30 19:04:45 2021	1612029885	0	2472	2472	2471
Sat Jan 30 19:04:25 2021	1612029865	0	2474	2474	2473
Sat Jan 30 19:04:18 2021	1612029858	0	2480	2480	2479
Sat Jan 30 19:04:12 2021	1612029852	0	2481	2481	2481
Sat Jan 30 19:04:46 2021	1612029886	0	2483	2484	2483
Sat Jan 30 19:04:19 2021	1612029859	0	2484	2485	2484
Sat Jan 30 19:04:14 2021	1612029854	0	2488	2489	2488
Sat Jan 30 19:04:46 2021	1612029886	0	2488	2489	2488
Sat Jan 30 19:04:45 2021	1612029885	0	2490	2490	2489
Sat Jan 30 19:04:46 2021	1612029886	0	2493	2493	2493
Sat Jan 30 19:04:12 2021	1612029852	0	2493	2493	2492
Sat Jan 30 19:04:27 2021	1612029867	0	2494	2494	2493
Sat Jan 30 19:04:18 2021	1612029858	0	2495	2495	2494
Sat Jan 30 19:04:21 2021	1612029861	0	2495	2495	2494
Sat Jan 30 19:04:20 2021	1612029860	0	2495	2496	2495
Sat Jan 30 19:04:21 2021	1612029861	0	2498	2499	2498
Sat Jan 30 19:04:17 2021	1612029857	0	2498	2499	2498
Sat Jan 30 19:04:44 2021	1612029884	0	2501	2502	2501
Sat Jan 30 19:04:24 2021	1612029864	0	2503	2503	2502
Sat Jan 30 19:04:25 2021	1612029865	0	2504	2504	2503
Sat Jan 30 19:04:26 2021	1612029866	0	2504	2504	2504
Sat Jan 30 19:04:31 2021	1612029871	0	2504	2504	2504
Sat Jan 30 19:04:13 2021	1612029853	0	2505	2505	2505
Sat Jan 30 19:04:24 2021	1612029864	0	2507	2507	2505
Sat Jan 30 19:04:25 2021	1612029865	0	2507	2508	2507
Sat Jan 30 19:04:18 2021	1612029858	0	2512	2512	2511
Sat Jan 30 19:04:22 2021	1612029862	0	2512	2512	2511
Sat Jan 30 19:04:12 2021	1612029852	0	2513	2513	2513
Sat Jan 30 19:04:18 2021	1612029858	0	2514	2514	2513
Sat Jan 30 19:04:22 2021	1612029862	0	2514	2514	2513
Sat Jan 30 19:04:26 2021	1612029866	0	2515	2515	2514
Sat Jan 30 19:04:47 2021	1612029887	0	2517	2517	2517
Sat Jan 30 19:04:23 2021	1612029863	0	2518	2518	2517
Sat Jan 30 19:04:19 2021	1612029859	0	2519	2519	2518
Sat Jan 30 19:04:21 2021	1612029861	0	2520	2520	2520
Sat Jan 30 19:04:46 2021	1612029886	0	2521	2521	2521
Sat Jan 30 19:04:26 2021	1612029866	0	2522	2522	2521
Sat Jan 30 19:04:20 2021	1612029860	0	2524	2524	2524
Sat Jan 30 19:04:25 2021	1612029865	0	2524	2525	2524
Sat Jan 30 19:04:21 2021	1612029861	0	2524	2525	2524
Sat Jan 30 19:04:20 2021	1612029860	0	2527	2528	2527
Sat Jan 30 19:04:21 2021	1612029861	0	2529	2530	2529
Sat Jan 30 19:04:45 2021	1612029885	0	2532	2532	2531
Sat Jan 30 19:04:45 2021	1612029885	0	2533	2533	2533
Sat Jan 30 19:04:45 2021	1612029885	0	2537	2537	2536
Sat Jan 30 19:04:26 2021	1612029866	0	2538	2538	2538
Sat Jan 30 19:04:13 2021	1612029853	0	2541	2541	2540
Sat Jan 30 19:04:14 2021	1612029854	0	2541	2541	2541
Sat Jan 30 19:04:24 2021	1612029864	0	2544	2544	2543
Sat Jan 30 19:04:46 2021	1612029886	0	2544	2545	2544
Sat Jan 30 19:04:10 2021	1612029850	1	2546	2547	2546
Sat Jan 30 19:04:26 2021	1612029866	0	2548	2548	2547
Sat Jan 30 19:04:44 2021	1612029884	0	2548	2548	2547
Sat Jan 30 19:04:47 2021	1612029887	0	2548	2548	2548
Sat Jan 30 19:04:28 2021	1612029868	0	2549	2549	2548
Sat Jan 30 19:04:46 2021	1612029886	0	2549	2550	2549
Sat Jan 30 19:04:46 2021	1612029886	0	2553	2553	2552
Sat Jan 30 19:04:46 2021	1612029886	0	2554	2554	2553
Sat Jan 30 19:04:45 2021	1612029885	0	2555	2555	2555
Sat Jan 30 19:04:26 2021	1612029866	0	2556	2556	2556
Sat Jan 30 19:04:46 2021	1612029886	0	2557	2557	2556
Sat Jan 30 19:04:24 2021	1612029864	0	2559	2560	2559
Sat Jan 30 19:04:25 2021	1612029865	0	2563	2563	2562
Sat Jan 30 19:04:12 2021	1612029852	0	2564	2564	2563
Sat Jan 30 19:04:26 2021	1612029866	0	2564	2564	2564
Sat Jan 30 19:04:14 2021	1612029854	0	2565	2565	2564
Sat Jan 30 19:04:47 2021	1612029887	0	2566	2566	2566
Sat Jan 30 19:04:46 2021	1612029886	0	2568	2568	2568
Sat Jan 30 19:04:22 2021	1612029862	0	2568	2568	2568
Sat Jan 30 19:04:47 2021	1612029887	0	2569	2569	2569
Sat Jan 30 19:04:17 2021	1612029857	0	2569	2570	2569
Sat Jan 30 19:04:47 2021	1612029887	0	2569	2570	2569
Sat Jan 30 19:04:12 2021	1612029852	0	2570	2570	2569
Sat Jan 30 19:04:17 2021	1612029857	0	2571	2571	2571
Sat Jan 30 19:04:22 2021	1612029862	0	2573	2573	2573
Sat Jan 30 19:04:25 2021	1612029865	0	2575	2576	2575
Sat Jan 30 19:04:13 2021	1612029853	0	2576	2577	2576
Sat Jan 30 19:04:17 2021	1612029857	0	2577	2577	2577
Sat Jan 30 19:04:19 2021	1612029859	0	2581	2581	2580
Sat Jan 30 19:04:12 2021	1612029852	0	2582	2582	2581
Sat Jan 30 19:04:29 2021	1612029869	0	2583	2583	2582
Sat Jan 30 19:04:43 2021	1612029883	0	2584	2584	2583
Sat Jan 30 19:04:21 2021	1612029861	0	2584	2584	2583
Sat Jan 30 19:04:46 2021	1612029886	0	2585	2585	2584
Sat Jan 30 19:04:13 2021	1612029853	0	2585	2585	2584
Sat Jan 30 19:04:16 2021	1612029856	0	2585	2585	2585
Sat Jan 30 19:04:22 2021	1612029862	0	2585	2586	2585
Sat Jan 30 19:04:42 2021	1612029882	0	2588	2589	2588
Sat Jan 30 19:04:23 2021	1612029863	0	2594	2594	2593
Sat Jan 30 19:04:24 2021	1612029864	0	2594	2594	2593
Sat Jan 30 19:04:26 2021	1612029866	0	2596	2596	2595
Sat Jan 30 19:04:22 2021	1612029862	0	2597	2597	2596
Sat Jan 30 19:04:23 2021	1612029863	0	2598	2598	2597
Sat Jan 30 19:04:12 2021	1612029852	0	2602	2602	2601
Sat Jan 30 19:04:46 2021	1612029886	0	2603	2603	2602
Sat Jan 30 19:04:21 2021	1612029861	0	2603	2603	2602
Sat Jan 30 19:04:43 2021	1612029883	0	2603	2604	2603
Sat Jan 30 19:04:16 2021	1612029856	0	2604	2604	2604
Sat Jan 30 19:04:24 2021	1612029864	0	2610	2610	2610
Sat Jan 30 19:04:18 2021	1612029858	0	2611	2611	2611
Sat Jan 30 19:04:45 2021	1612029885	0	2613	2613	2612
Sat Jan 30 19:04:26 2021	1612029866	0	2613	2613	2613
Sat Jan 30 19:04:17 2021	1612029857	0	2613	2614	2613
Sat Jan 30 19:04:21 2021	1612029861	0	2619	2619	2618
Sat Jan 30 19:04:19 2021	1612029859	0	2620	2621	2620
Sat Jan 30 19:04:18 2021	1612029858	0	2621	2621	2620
Sat Jan 30 19:04:26 2021	1612029866	0	2621	2621	2620
Sat Jan 30 19:04:16 2021	1612029856	0	2623	2623	2623
Sat Jan 30 19:04:47 2021	1612029887	0	2624	2624	2624
Sat Jan 30 19:04:25 2021	1612029865	0	2626	2626	2625
Sat Jan 30 19:04:47 2021	1612029887	0	2626	2626	2626
Sat Jan 30 19:04:12 2021	1612029852	0	2627	2627	2626
Sat Jan 30 19:04:22 2021	1612029862	0	2629	2629	2629
Sat Jan 30 19:04:12 2021	1612029852	0	2630	2630	2628
Sat Jan 30 19:04:12 2021	1612029852	0	2630	2631	2630
Sat Jan 30 19:04:20 2021	1612029860	0	2634	2634	2634
Sat Jan 30 19:04:25 2021	1612029865	0	2635	2635	2634
Sat Jan 30 19:04:45 2021	1612029885	0	2636	2636	2636
Sat Jan 30 19:04:25 2021	1612029865	0	2638	2638	2637
Sat Jan 30 19:04:16 2021	1612029856	0	2639	2639	2639
Sat Jan 30 19:04:25 2021	1612029865	0	2641	2641	2641
Sat Jan 30 19:04:19 2021	1612029859	0	2641	2641	2641
Sat Jan 30 19:04:24 2021	1612029864	0	2642	2642	2642
Sat Jan 30 19:04:19 2021	1612029859	0	2642	2642	2642
Sat Jan 30 19:04:45 2021	1612029885	0	2644	2644	2643
Sat Jan 30 19:04:12 2021	1612029852	0	2646	2646	2645
Sat Jan 30 19:04:12 2021	1612029852	0	2646	2646	2645
Sat Jan 30 19:04:12 2021	1612029852	0	2647	2647	2646
Sat Jan 30 19:04:13 2021	1612029853	0	2649	2649	2649
Sat Jan 30 19:04:45 2021	1612029885	0	2651	2652	2651
Sat Jan 30 19:04:25 2021	1612029865	0	2651	2652	2650
Sat Jan 30 19:04:26 2021	1612029866	0	2653	2653	2652
Sat Jan 30 19:04:17 2021	1612029857	0	2653	2653	2653
Sat Jan 30 19:04:21 2021	1612029861	0	2653	2654	2653
Sat Jan 30 19:04:25 2021	1612029865	0	2655	2655	2655
Sat Jan 30 19:04:22 2021	1612029862	0	2655	2655	2655
Sat Jan 30 19:04:18 2021	1612029858	0	2656	2656	2655
Sat Jan 30 19:04:25 2021	1612029865	0	2657	2657	2656
Sat Jan 30 19:04:18 2021	1612029858	0	2657	2658	2657
Sat Jan 30 19:04:47 2021	1612029887	0	2662	2662	2662
Sat Jan 30 19:04:19 2021	1612029859	0	2664	2664	2664
Sat Jan 30 19:04:13 2021	1612029853	0	2664	2664	2664
Sat Jan 30 19:04:21 2021	1612029861	0	2664	2664	2664
Sat Jan 30 19:04:45 2021	1612029885	0	2665	2666	2665
Sat Jan 30 19:04:25 2021	1612029865	0	2666	2666	2665
Sat Jan 30 19:04:19 2021	1612029859	0	2666	2666	2666
Sat Jan 30 19:04:24 2021	1612029864	0	2667	2667	2666
Sat Jan 30 19:04:13 2021	1612029853	0	2670	2670	2670
Sat Jan 30 19:04:19 2021	1612029859	0	2672	2672	2671
Sat Jan 30 19:04:22 2021	1612029862	0	2673	2673	2673
Sat Jan 30 19:04:17 2021	1612029857	0	2675	2675	2674
Sat Jan 30 19:04:25 2021	1612029865	0	2676	2677	2676
Sat Jan 30 19:04:18 2021	1612029858	0	2681	2682	2681
Sat Jan 30 19:04:13 2021	1612029853	0	2683	2683	2683
Sat Jan 30 19:04:46 2021	1612029886	0	2685	2685	2685
Sat Jan 30 19:04:13 2021	1612029853	0	2686	2686	2686
Sat Jan 30 19:04:44 2021	1612029884	0	2687	2687	2687
Sat Jan 30 19:04:44 2021	1612029884	0	2688	2688	2687
Sat Jan 30 19:04:45 2021	1612029885	0	2691	2691	2690
Sat Jan 30 19:04:22 2021	1612029862	0	2695	2695	2694
Sat Jan 30 19:04:46 2021	1612029886	0	2698	2698	2698
Sat Jan 30 19:04:25 2021	1612029865	0	2701	2701	2700
Sat Jan 30 19:04:21 2021	1612029861	0	2701	2702	2701
Sat Jan 30 19:04:16 2021	1612029856	0	2706	2706	2705
Sat Jan 30 19:04:22 2021	1612029862	0	2710	2711	2710
Sat Jan 30 19:04:12 2021	1612029852	0	2712	2712	2711
Sat Jan 30 19:04:19 2021	1612029859	0	2716	2716	2715
Sat Jan 30 19:04:21 2021	1612029861	0	2717	2717	2716
Sat Jan 30 19:04:23 2021	1612029863	0	2723	2724	2723
Sat Jan 30 19:04:12 2021	1612029852	0	2724	2724	2723
Sat Jan 30 19:04:12 2021	1612029852	0	2726	2726	2720
Sat Jan 30 19:04:17 2021	1612029857	0	2727	2727	2726
Sat Jan 30 19:04:22 2021	1612029862	0	2728	2729	2728
Sat Jan 30 19:04:12 2021	1612029852	0	2729	2730	2728
Sat Jan 30 19:04:46 2021	1612029886	0	2733	2733	2732
Sat Jan 30 19:04:26 2021	1612029866	0	2736	2736	2735
Sat Jan 30 19:04:12 2021	1612029852	0	2736	2736	2736
Sat Jan 30 19:04:46 2021	1612029886	0	2737	2737	2737
Sat Jan 30 19:04:21 2021	1612029861	0	2737	2738	2737
Sat Jan 30 19:04:25 2021	1612029865	0	2737	2738	2737
Sat Jan 30 19:04:12 2021	1612029852	0	2738	2738	2737
Sat Jan 30 19:04:43 2021	1612029883	0	2739	2739	2739
Sat Jan 30 19:04:12 2021	1612029852	0	2741	2741	2741
Sat Jan 30 19:04:25 2021	1612029865	0	2741	2742	2741
Sat Jan 30 19:04:18 2021	1612029858	0	2742	2743	2742
Sat Jan 30 19:04:18 2021	1612029858	0	2750	2750	2749
Sat Jan 30 19:04:12 2021	1612029852	0	2750	2750	2750
Sat Jan 30 19:04:23 2021	1612029863	0	2753	2753	2753
Sat Jan 30 19:04:12 2021	1612029852	0	2753	2753	2753
Sat Jan 30 19:04:25 2021	1612029865	0	2754	2754	2753
Sat Jan 30 19:04:19 2021	1612029859	0	2754	2754	2753
Sat Jan 30 19:04:25 2021	1612029865	0	2757	2757	2757
Sat Jan 30 19:04:17 2021	1612029857	0	2763	2763	2762
Sat Jan 30 19:04:18 2021	1612029858	0	2763	2763	2761
Sat Jan 30 19:04:18 2021	1612029858	0	2765	2765	2765
Sat Jan 30 19:04:23 2021	1612029863	0	2767	2767	2766
Sat Jan 30 19:04:13 2021	1612029853	0	2768	2768	2767
Sat Jan 30 19:04:45 2021	1612029885	0	2769	2769	2768
Sat Jan 30 19:04:19 2021	1612029859	0	2771	2771	2770
Sat Jan 30 19:04:45 2021	1612029885	0	2771	2772	2771
Sat Jan 30 19:04:13 2021	1612029853	0	2772	2772	2772
Sat Jan 30 19:04:12 2021	1612029852	0	2773	2773	2773
Sat Jan 30 19:04:26 2021	1612029866	0	2774	2774	2773
Sat Jan 30 19:04:22 2021	1612029862	0	2774	2774	2774
Sat Jan 30 19:04:12 2021	1612029852	0	2777	2777	2777
Sat Jan 30 19:04:13 2021	1612029853	0	2779	2779	2778
Sat Jan 30 19:04:26 2021	1612029866	0	2780	2780	2780
Sat Jan 30 19:04:17 2021	1612029857	2	2782	2784	2780
Sat Jan 30 19:04:19 2021	1612029859	0	2785	2785	2784
Sat Jan 30 19:04:12 2021	1612029852	0	2789	2790	2789
Sat Jan 30 19:04:24 2021	1612029864	0	2790	2791	2787
Sat Jan 30 19:04:46 2021	1612029886	0	2791	2791	2790
Sat Jan 30 19:04:24 2021	1612029864	0	2792	2792	2792
Sat Jan 30 19:04:47 2021	1612029887	0	2792	2793	2792
Sat Jan 30 19:04:22 2021	1612029862	0	2793	2793	2792
Sat Jan 30 19:04:44 2021	1612029884	0	2795	2795	2795
Sat Jan 30 19:04:18 2021	1612029858	0	2798	2798	2797
Sat Jan 30 19:04:12 2021	1612029852	0	2799	2799	2798
Sat Jan 30 19:04:44 2021	1612029884	0	2799	2800	2799
Sat Jan 30 19:04:46 2021	1612029886	0	2800	2800	2799
Sat Jan 30 19:04:25 2021	1612029865	0	2801	2802	2801
Sat Jan 30 19:04:24 2021	1612029864	0	2802	2802	2801
Sat Jan 30 19:04:21 2021	1612029861	0	2802	2803	2802
Sat Jan 30 19:04:12 2021	1612029852	0	2804	2804	2804
Sat Jan 30 19:04:26 2021	1612029866	0	2805	2805	2805
Sat Jan 30 19:04:22 2021	1612029862	0	2812	2812	2812
Sat Jan 30 19:04:22 2021	1612029862	0	2815	2815	2814
Sat Jan 30 19:04:12 2021	1612029852	0	2816	2816	2815
Sat Jan 30 19:04:12 2021	1612029852	0	2819	2819	2818
Sat Jan 30 19:04:19 2021	1612029859	0	2821	2821	2821
Sat Jan 30 19:04:26 2021	1612029866	0	2822	2823	2822
Sat Jan 30 19:04:46 2021	1612029886	0	2823	2823	2822
Sat Jan 30 19:04:47 2021	1612029887	0	2826	2827	2826
Sat Jan 30 19:04:21 2021	1612029861	0	2828	2828	2828
Sat Jan 30 19:04:13 2021	1612029853	0	2830	2830	2830
Sat Jan 30 19:04:12 2021	1612029852	0	2837	2837	2836
Sat Jan 30 19:04:21 2021	1612029861	0	2839	2839	2838
Sat Jan 30 19:04:47 2021	1612029887	0	2843	2843	2842
Sat Jan 30 19:04:21 2021	1612029861	0	2844	2844	2843
Sat Jan 30 19:04:20 2021	1612029860	0	2845	2845	2844
Sat Jan 30 19:04:12 2021	1612029852	0	2849	2849	2849
Sat Jan 30 19:04:19 2021	1612029859	0	2853	2853	2853
Sat Jan 30 19:04:12 2021	1612029852	0	2853	2853	2853
Sat Jan 30 19:04:18 2021	1612029858	0	2854	2855	2854
Sat Jan 30 19:04:18 2021	1612029858	0	2858	2858	2857
Sat Jan 30 19:04:18 2021	1612029858	0	2859	2859	2858
Sat Jan 30 19:04:45 2021	1612029885	0	2861	2862	2861
Sat Jan 30 19:04:20 2021	1612029860	0	2865	2865	2864
Sat Jan 30 19:04:13 2021	1612029853	0	2865	2865	2865
Sat Jan 30 19:04:12 2021	1612029852	0	2866	2866	2866
Sat Jan 30 19:04:20 2021	1612029860	0	2868	2868	2868
Sat Jan 30 19:04:21 2021	1612029861	0	2870	2870	2870
Sat Jan 30 19:04:20 2021	1612029860	0	2870	2870	2870
Sat Jan 30 19:04:25 2021	1612029865	0	2872	2872	2871
Sat Jan 30 19:04:12 2021	1612029852	0	2873	2873	2873
Sat Jan 30 19:04:12 2021	1612029852	0	2874	2874	2874
Sat Jan 30 19:04:22 2021	1612029862	0	2878	2878	2878
Sat Jan 30 19:04:22 2021	1612029862	0	2880	2880	2870
Sat Jan 30 19:04:12 2021	1612029852	0	2881	2881	2880
Sat Jan 30 19:04:13 2021	1612029853	0	2883	2883	2883
Sat Jan 30 19:04:13 2021	1612029853	0	2885	2885	2884
Sat Jan 30 19:04:13 2021	1612029853	0	2889	2889	2889
Sat Jan 30 19:04:12 2021	1612029852	0	2892	2892	2891
Sat Jan 30 19:04:18 2021	1612029858	0	2894	2894	2894
Sat Jan 30 19:04:16 2021	1612029856	0	2897	2897	2897
Sat Jan 30 19:04:12 2021	1612029852	0	2903	2903	2902
Sat Jan 30 19:04:46 2021	1612029886	0	2909	2909	2908
Sat Jan 30 19:04:25 2021	1612029865	0	2915	2915	2914
Sat Jan 30 19:04:22 2021	1612029862	0	2922	2922	2922
Sat Jan 30 19:04:25 2021	1612029865	0	2927	2927	2927
Sat Jan 30 19:04:45 2021	1612029885	0	2934	2935	2934
Sat Jan 30 19:04:18 2021	1612029858	0	2937	2937	2936
Sat Jan 30 19:04:18 2021	1612029858	0	2940	2940	2939
Sat Jan 30 19:04:21 2021	1612029861	0	2942	2942	2941
Sat Jan 30 19:04:22 2021	1612029862	0	2945	2945	2945
Sat Jan 30 19:04:12 2021	1612029852	0	2948	2949	2948
Sat Jan 30 19:04:12 2021	1612029852	0	2955	2955	2954
Sat Jan 30 19:04:12 2021	1612029852	0	2956	2957	2956
Sat Jan 30 19:04:12 2021	1612029852	0	2962	2962	2962
Sat Jan 30 19:04:12 2021	1612029852	0	2963	2963	2962
Sat Jan 30 19:04:25 2021	1612029865	0	2964	2964	2963
Sat Jan 30 19:04:13 2021	1612029853	0	2973	2973	2973
Sat Jan 30 19:04:47 2021	1612029887	0	2976	2976	2975
Sat Jan 30 19:04:12 2021	1612029852	0	2978	2978	2977
Sat Jan 30 19:04:13 2021	1612029853	0	2979	2979	2979
Sat Jan 30 19:04:13 2021	1612029853	0	2984	2984	2983
Sat Jan 30 19:04:18 2021	1612029858	0	2986	2987	2986
Sat Jan 30 19:04:18 2021	1612029858	0	2990	2990	2988
Sat Jan 30 19:04:12 2021	1612029852	0	2991	2991	2990
Sat Jan 30 19:04:18 2021	1612029858	0	2994	2994	2994
Sat Jan 30 19:04:19 2021	1612029859	0	2997	2997	2997
Sat Jan 30 19:04:46 2021	1612029886	0	2998	2998	2998
Sat Jan 30 19:04:26 2021	1612029866	0	3011	3011	3010
Sat Jan 30 19:04:13 2021	1612029853	0	3012	3012	3011
Sat Jan 30 19:04:25 2021	1612029865	0	3018	3018	3017
Sat Jan 30 19:04:12 2021	1612029852	0	3023	3023	3023
Sat Jan 30 19:04:22 2021	1612029862	0	3023	3023	3023
Sat Jan 30 19:04:20 2021	1612029860	0	3024	3024	3024
Sat Jan 30 19:04:13 2021	1612029853	0	3030	3030	3030
Sat Jan 30 19:04:26 2021	1612029866	0	3031	3031	3030
Sat Jan 30 19:04:12 2021	1612029852	0	3031	3031	3031
Sat Jan 30 19:04:25 2021	1612029865	0	3035	3035	3034
Sat Jan 30 19:04:12 2021	1612029852	0	3046	3047	3046
Sat Jan 30 19:04:12 2021	1612029852	0	3056	3056	3056
Sat Jan 30 19:04:20 2021	1612029860	0	3062	3062	3061
Sat Jan 30 19:04:18 2021	1612029858	0	3067	3067	3066
Sat Jan 30 19:04:46 2021	1612029886	0	3067	3067	3067
Sat Jan 30 19:04:12 2021	1612029852	0	3073	3073	3073
Sat Jan 30 19:04:46 2021	1612029886	0	3077	3077	3076
Sat Jan 30 19:04:44 2021	1612029884	0	3115	3115	3114
Sat Jan 30 19:04:13 2021	1612029853	0	3127	3127	3127
Sat Jan 30 19:04:12 2021	1612029852	0	3145	3145	3145
Sat Jan 30 19:04:18 2021	1612029858	0	3174	3175	3174
Sat Jan 30 19:04:46 2021	1612029886	0	3174	3175	3174
Sat Jan 30 19:04:13 2021	1612029853	0	3203	3204	3203
Sat Jan 30 19:04:13 2021	1612029853	0	3206	3206	3206
Sat Jan 30 19:04:12 2021	1612029852	0	3215	3215	3215
Sat Jan 30 19:04:12 2021	1612029852	0	3218	3218	3217
Sat Jan 30 19:04:12 2021	1612029852	0	3219	3219	3219
Sat Jan 30 19:04:13 2021	1612029853	0	3236	3237	3236
Sat Jan 30 19:04:21 2021	1612029861	0	3264	3264	3264
Sat Jan 30 19:04:21 2021	1612029861	0	3269	3269	3268
Sat Jan 30 19:04:12 2021	1612029852	0	3292	3292	3292
Sat Jan 30 19:04:45 2021	1612029885	0	3293	3293	3292
Sat Jan 30 19:04:12 2021	1612029852	0	3299	3299	3298
Sat Jan 30 19:04:26 2021	1612029866	0	3305	3306	3305
Sat Jan 30 19:04:11 2021	1612029851	0	3344	3344	3344
Sat Jan 30 19:04:46 2021	1612029886	0	3424	3424	3424
Sat Jan 30 19:04:46 2021	1612029886	0	3522	3522	3522
