starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 30 19:07:23 2021	1612030043	0	4685	4685	4684
Sat Jan 30 19:07:29 2021	1612030049	0	4686	4687	4686
Sat Jan 30 19:07:37 2021	1612030057	0	4687	4687	4686
Sat Jan 30 19:07:31 2021	1612030051	0	4687	4687	4687
Sat Jan 30 19:07:40 2021	1612030060	0	4688	4688	4687
Sat Jan 30 19:07:56 2021	1612030076	0	4689	4689	4688
Sat Jan 30 19:07:05 2021	1612030025	0	4689	4690	4689
Sat Jan 30 19:07:45 2021	1612030065	0	4691	4691	4691
Sat Jan 30 19:07:36 2021	1612030056	0	4691	4691	4691
Sat Jan 30 19:07:55 2021	1612030075	0	4691	4692	4691
Sat Jan 30 19:07:31 2021	1612030051	0	4692	4692	4691
Sat Jan 30 19:07:31 2021	1612030051	0	4691	4692	4691
Sat Jan 30 19:07:10 2021	1612030030	0	4695	4696	4694
Sat Jan 30 19:08:09 2021	1612030089	0	4696	4696	4695
Sat Jan 30 19:07:55 2021	1612030075	0	4696	4697	4696
Sat Jan 30 19:07:05 2021	1612030025	0	4697	4697	4696
Sat Jan 30 19:08:01 2021	1612030081	0	4697	4697	4696
Sat Jan 30 19:07:05 2021	1612030025	0	4697	4697	4697
Sat Jan 30 19:07:36 2021	1612030056	0	4698	4698	4697
Sat Jan 30 19:07:05 2021	1612030025	0	4700	4700	4700
Sat Jan 30 19:07:05 2021	1612030025	0	4701	4701	4700
Sat Jan 30 19:07:29 2021	1612030049	0	4704	4704	4703
Sat Jan 30 19:08:01 2021	1612030081	0	4705	4705	4705
Sat Jan 30 19:07:29 2021	1612030049	0	4707	4707	4706
Sat Jan 30 19:07:10 2021	1612030030	0	4708	4708	4707
Sat Jan 30 19:07:29 2021	1612030049	0	4709	4709	4709
Sat Jan 30 19:07:45 2021	1612030065	0	4710	4710	4709
Sat Jan 30 19:07:55 2021	1612030075	0	4710	4710	4708
Sat Jan 30 19:07:29 2021	1612030049	0	4710	4710	4710
Sat Jan 30 19:08:05 2021	1612030085	0	4710	4711	4710
Sat Jan 30 19:07:29 2021	1612030049	0	4711	4711	4710
Sat Jan 30 19:07:29 2021	1612030049	0	4712	4712	4712
Sat Jan 30 19:07:56 2021	1612030076	0	4713	4713	4713
Sat Jan 30 19:07:51 2021	1612030071	0	4714	4714	4713
Sat Jan 30 19:07:31 2021	1612030051	0	4715	4715	4714
Sat Jan 30 19:08:07 2021	1612030087	0	4717	4717	4716
Sat Jan 30 19:07:36 2021	1612030056	0	4719	4719	4717
Sat Jan 30 19:07:29 2021	1612030049	0	4720	4720	4719
Sat Jan 30 19:07:36 2021	1612030056	0	4720	4721	4720
Sat Jan 30 19:07:31 2021	1612030051	0	4721	4721	4720
Sat Jan 30 19:07:36 2021	1612030056	0	4721	4721	4720
Sat Jan 30 19:07:10 2021	1612030030	0	4721	4721	4721
Sat Jan 30 19:07:36 2021	1612030056	0	4727	4727	4726
Sat Jan 30 19:07:10 2021	1612030030	0	4727	4728	4727
Sat Jan 30 19:08:05 2021	1612030085	0	4728	4728	4727
Sat Jan 30 19:07:56 2021	1612030076	0	4728	4729	4728
Sat Jan 30 19:07:23 2021	1612030043	0	4729	4729	4729
Sat Jan 30 19:07:10 2021	1612030030	0	4729	4730	4729
Sat Jan 30 19:07:29 2021	1612030049	0	4731	4731	4730
Sat Jan 30 19:07:56 2021	1612030076	0	4731	4731	4730
Sat Jan 30 19:08:08 2021	1612030088	0	4732	4732	4731
Sat Jan 30 19:07:27 2021	1612030047	0	4734	4734	4733
Sat Jan 30 19:07:28 2021	1612030048	0	4736	4736	4735
Sat Jan 30 19:07:31 2021	1612030051	0	4736	4736	4735
Sat Jan 30 19:07:36 2021	1612030056	0	4736	4736	4735
Sat Jan 30 19:06:54 2021	1612030014	3	4733	4736	4733
Sat Jan 30 19:08:05 2021	1612030085	0	4737	4738	4736
Sat Jan 30 19:07:05 2021	1612030025	0	4741	4741	4741
Sat Jan 30 19:08:08 2021	1612030088	0	4745	4745	4744
Sat Jan 30 19:08:01 2021	1612030081	0	4749	4749	4749
Sat Jan 30 19:08:05 2021	1612030085	0	4753	4754	4753
Sat Jan 30 19:07:56 2021	1612030076	7	4748	4755	4748
Sat Jan 30 19:07:27 2021	1612030047	0	4757	4757	4757
Sat Jan 30 19:07:29 2021	1612030049	0	4759	4759	4758
Sat Jan 30 19:08:08 2021	1612030088	0	4759	4759	4759
Sat Jan 30 19:07:27 2021	1612030047	0	4760	4760	4759
Sat Jan 30 19:07:54 2021	1612030074	0	4760	4760	4760
Sat Jan 30 19:07:29 2021	1612030049	0	4763	4763	4762
Sat Jan 30 19:07:26 2021	1612030046	0	4767	4767	4767
Sat Jan 30 19:07:36 2021	1612030056	0	4768	4768	4767
Sat Jan 30 19:07:05 2021	1612030025	0	4770	4771	4770
Sat Jan 30 19:07:31 2021	1612030051	0	4772	4772	4772
Sat Jan 30 19:08:01 2021	1612030081	0	4774	4774	4774
Sat Jan 30 19:07:28 2021	1612030048	0	4775	4775	4774
Sat Jan 30 19:07:56 2021	1612030076	2	4774	4776	4773
Sat Jan 30 19:08:07 2021	1612030087	0	4776	4776	4775
Sat Jan 30 19:07:27 2021	1612030047	0	4776	4777	4776
Sat Jan 30 19:07:31 2021	1612030051	0	4778	4778	4777
Sat Jan 30 19:07:05 2021	1612030025	0	4779	4780	4779
Sat Jan 30 19:07:31 2021	1612030051	0	4779	4780	4778
Sat Jan 30 19:07:26 2021	1612030046	0	4780	4781	4780
Sat Jan 30 19:07:05 2021	1612030025	0	4781	4781	4781
Sat Jan 30 19:08:07 2021	1612030087	0	4783	4783	4782
Sat Jan 30 19:07:56 2021	1612030076	0	4785	4785	4785
Sat Jan 30 19:07:26 2021	1612030046	0	4786	4786	4785
Sat Jan 30 19:07:25 2021	1612030045	0	4787	4787	4786
Sat Jan 30 19:08:05 2021	1612030085	0	4787	4788	4787
Sat Jan 30 19:07:25 2021	1612030045	0	4789	4789	4788
Sat Jan 30 19:07:36 2021	1612030056	0	4794	4794	4793
Sat Jan 30 19:08:10 2021	1612030090	0	4794	4794	4794
Sat Jan 30 19:08:05 2021	1612030085	0	4794	4795	4794
Sat Jan 30 19:08:05 2021	1612030085	0	4795	4796	4795
Sat Jan 30 19:07:26 2021	1612030046	0	4796	4796	4795
Sat Jan 30 19:07:49 2021	1612030069	0	4797	4797	4796
Sat Jan 30 19:07:52 2021	1612030072	0	4797	4798	4797
Sat Jan 30 19:07:27 2021	1612030047	0	4800	4800	4799
Sat Jan 30 19:06:54 2021	1612030014	1	4799	4801	4797
Sat Jan 30 19:06:54 2021	1612030014	2	4799	4801	4798
Sat Jan 30 19:06:54 2021	1612030014	2	4800	4802	4799
Sat Jan 30 19:06:54 2021	1612030014	2	4800	4802	4799
Sat Jan 30 19:07:11 2021	1612030031	0	4806	4806	4805
Sat Jan 30 19:07:26 2021	1612030046	0	4807	4807	4806
Sat Jan 30 19:07:54 2021	1612030074	0	4809	4809	4808
Sat Jan 30 19:08:00 2021	1612030080	0	4811	4811	4810
Sat Jan 30 19:07:36 2021	1612030056	0	4818	4818	4817
Sat Jan 30 19:06:54 2021	1612030014	2	4823	4824	4822
Sat Jan 30 19:07:31 2021	1612030051	0	4825	4825	4825
Sat Jan 30 19:06:54 2021	1612030014	3	4823	4825	4822
Sat Jan 30 19:06:54 2021	1612030014	3	4823	4826	4822
Sat Jan 30 19:07:26 2021	1612030046	0	4831	4831	4831
Sat Jan 30 19:07:26 2021	1612030046	0	4832	4832	4832
Sat Jan 30 19:07:25 2021	1612030045	0	4834	4834	4833
Sat Jan 30 19:08:00 2021	1612030080	0	4840	4840	4838
Sat Jan 30 19:08:01 2021	1612030081	0	4841	4841	4841
Sat Jan 30 19:08:00 2021	1612030080	0	4844	4844	4843
Sat Jan 30 19:07:28 2021	1612030048	0	4848	4849	4848
Sat Jan 30 19:07:26 2021	1612030046	0	4851	4851	4850
Sat Jan 30 19:06:54 2021	1612030014	2	4849	4851	4849
Sat Jan 30 19:06:54 2021	1612030014	2	4862	4864	4861
Sat Jan 30 19:07:10 2021	1612030030	0	4864	4864	4864
Sat Jan 30 19:06:54 2021	1612030014	1	4864	4865	4863
Sat Jan 30 19:08:06 2021	1612030086	0	4870	4870	4870
Sat Jan 30 19:07:26 2021	1612030046	0	4875	4875	4874
Sat Jan 30 19:07:26 2021	1612030046	0	4876	4876	4876
Sat Jan 30 19:07:26 2021	1612030046	0	4878	4878	4877
Sat Jan 30 19:06:54 2021	1612030014	2	4883	4884	4882
Sat Jan 30 19:06:54 2021	1612030014	3	4883	4885	4882
Sat Jan 30 19:07:55 2021	1612030075	0	4889	4889	4888
Sat Jan 30 19:07:55 2021	1612030075	0	4894	4894	4893
Sat Jan 30 19:08:08 2021	1612030088	0	4901	4901	4900
Sat Jan 30 19:07:53 2021	1612030073	0	4901	4901	4901
Sat Jan 30 19:07:26 2021	1612030046	0	4901	4902	4901
Sat Jan 30 19:08:08 2021	1612030088	0	4906	4906	4905
Sat Jan 30 19:06:54 2021	1612030014	2	4907	4909	4906
Sat Jan 30 19:07:47 2021	1612030067	0	4909	4909	4909
Sat Jan 30 19:08:05 2021	1612030085	0	4909	4909	4909
Sat Jan 30 19:06:54 2021	1612030014	1	4913	4914	4913
Sat Jan 30 19:08:01 2021	1612030081	0	4916	4916	4915
Sat Jan 30 19:08:11 2021	1612030091	0	4919	4920	4919
Sat Jan 30 19:06:54 2021	1612030014	2	4918	4920	4918
Sat Jan 30 19:07:48 2021	1612030068	0	4920	4920	4919
Sat Jan 30 19:06:54 2021	1612030014	3	4919	4921	4918
Sat Jan 30 19:08:01 2021	1612030081	0	4922	4922	4921
Sat Jan 30 19:06:54 2021	1612030014	2	4921	4923	4921
Sat Jan 30 19:06:54 2021	1612030014	2	4922	4925	4922
Sat Jan 30 19:08:08 2021	1612030088	0	4926	4926	4926
Sat Jan 30 19:07:26 2021	1612030046	0	4928	4928	4927
Sat Jan 30 19:08:00 2021	1612030080	0	4935	4936	4935
Sat Jan 30 19:07:26 2021	1612030046	0	4937	4937	4936
Sat Jan 30 19:07:48 2021	1612030068	0	4937	4937	4937
Sat Jan 30 19:06:54 2021	1612030014	2	4939	4941	4939
Sat Jan 30 19:08:05 2021	1612030085	0	4944	4944	4943
Sat Jan 30 19:06:54 2021	1612030014	1	4973	4974	4973
Sat Jan 30 19:06:54 2021	1612030014	1	4976	4977	4975
Sat Jan 30 19:06:54 2021	1612030014	2	4976	4978	4975
Sat Jan 30 19:07:52 2021	1612030072	0	4978	4978	4978
Sat Jan 30 19:06:54 2021	1612030014	2	4978	4980	4977
Sat Jan 30 19:06:54 2021	1612030014	1	4989	4990	4988
Sat Jan 30 19:06:54 2021	1612030014	1	4989	4990	4988
Sat Jan 30 19:06:54 2021	1612030014	2	4990	4992	4990
Sat Jan 30 19:06:54 2021	1612030014	2	4992	4994	4992
Sat Jan 30 19:07:53 2021	1612030073	0	4996	4996	4996
Sat Jan 30 19:06:54 2021	1612030014	2	4997	4999	4997
Sat Jan 30 19:08:07 2021	1612030087	0	5000	5001	4997
Sat Jan 30 19:08:01 2021	1612030081	0	5001	5001	5001
Sat Jan 30 19:06:54 2021	1612030014	3	5000	5002	4999
Sat Jan 30 19:06:54 2021	1612030014	3	5001	5004	5001
Sat Jan 30 19:06:54 2021	1612030014	2	5005	5007	5004
Sat Jan 30 19:08:01 2021	1612030081	0	5007	5007	5006
Sat Jan 30 19:06:54 2021	1612030014	2	5008	5009	5007
Sat Jan 30 19:08:05 2021	1612030085	0	5010	5010	5010
Sat Jan 30 19:07:52 2021	1612030072	0	5016	5016	5015
Sat Jan 30 19:06:54 2021	1612030014	2	5016	5018	5015
Sat Jan 30 19:07:55 2021	1612030075	0	5018	5018	5017
Sat Jan 30 19:07:55 2021	1612030075	0	5020	5020	5020
Sat Jan 30 19:06:54 2021	1612030014	2	5020	5021	5019
Sat Jan 30 19:06:54 2021	1612030014	2	5023	5025	5023
Sat Jan 30 19:06:54 2021	1612030014	3	5031	5033	5030
Sat Jan 30 19:06:54 2021	1612030014	2	5032	5034	5031
Sat Jan 30 19:06:54 2021	1612030014	2	5034	5036	5034
Sat Jan 30 19:06:54 2021	1612030014	2	5035	5037	5035
Sat Jan 30 19:07:59 2021	1612030079	0	5037	5038	5037
Sat Jan 30 19:08:02 2021	1612030082	0	5047	5047	5046
Sat Jan 30 19:07:56 2021	1612030076	0	5049	5049	5048
Sat Jan 30 19:07:52 2021	1612030072	0	5049	5050	5049
Sat Jan 30 19:07:47 2021	1612030067	0	5052	5052	5051
Sat Jan 30 19:07:47 2021	1612030067	0	5053	5053	5052
Sat Jan 30 19:07:00 2021	1612030020	0	5072	5072	5071
Sat Jan 30 19:08:03 2021	1612030083	0	5072	5072	5071
Sat Jan 30 19:06:54 2021	1612030014	1	5071	5072	5071
Sat Jan 30 19:08:07 2021	1612030087	0	5090	5090	5090
Sat Jan 30 19:07:50 2021	1612030070	0	5091	5091	5091
Sat Jan 30 19:06:54 2021	1612030014	1	5101	5102	5101
Sat Jan 30 19:08:06 2021	1612030086	0	5102	5102	5102
Sat Jan 30 19:08:05 2021	1612030085	0	5102	5102	5102
Sat Jan 30 19:07:00 2021	1612030020	0	5121	5121	5120
Sat Jan 30 19:07:45 2021	1612030065	0	5126	5126	5124
Sat Jan 30 19:08:01 2021	1612030081	0	5128	5128	5127
Sat Jan 30 19:08:01 2021	1612030081	0	5129	5129	5128
Sat Jan 30 19:08:10 2021	1612030090	0	5136	5136	5135
Sat Jan 30 19:07:46 2021	1612030066	0	5149	5149	5148
Sat Jan 30 19:08:07 2021	1612030087	0	5152	5152	5151
Sat Jan 30 19:06:59 2021	1612030019	0	5158	5158	5158
Sat Jan 30 19:07:49 2021	1612030069	0	5160	5161	5160
Sat Jan 30 19:08:05 2021	1612030085	0	5160	5161	5160
Sat Jan 30 19:06:59 2021	1612030019	0	5165	5165	5165
Sat Jan 30 19:07:46 2021	1612030066	0	5165	5166	5165
Sat Jan 30 19:06:59 2021	1612030019	0	5166	5166	5166
Sat Jan 30 19:06:59 2021	1612030019	0	5166	5166	5166
Sat Jan 30 19:07:00 2021	1612030020	0	5166	5166	5166
Sat Jan 30 19:06:59 2021	1612030019	0	5170	5170	5169
Sat Jan 30 19:06:59 2021	1612030019	0	5170	5170	5170
Sat Jan 30 19:07:54 2021	1612030074	0	5171	5171	5170
Sat Jan 30 19:06:59 2021	1612030019	0	5174	5174	5173
Sat Jan 30 19:06:59 2021	1612030019	0	5181	5182	5181
Sat Jan 30 19:07:00 2021	1612030020	0	5183	5183	5183
Sat Jan 30 19:06:59 2021	1612030019	0	5189	5189	5188
Sat Jan 30 19:07:46 2021	1612030066	0	5190	5191	5190
Sat Jan 30 19:06:59 2021	1612030019	0	5191	5191	5190
Sat Jan 30 19:07:49 2021	1612030069	0	5194	5194	5194
Sat Jan 30 19:06:59 2021	1612030019	0	5205	5205	5204
Sat Jan 30 19:06:59 2021	1612030019	0	5205	5205	5205
Sat Jan 30 19:06:59 2021	1612030019	0	5208	5208	5208
Sat Jan 30 19:06:59 2021	1612030019	0	5211	5211	5210
Sat Jan 30 19:06:59 2021	1612030019	0	5211	5211	5211
Sat Jan 30 19:07:51 2021	1612030071	0	5213	5214	5213
Sat Jan 30 19:08:08 2021	1612030088	0	5221	5221	5220
Sat Jan 30 19:06:59 2021	1612030019	0	5226	5226	5226
Sat Jan 30 19:06:59 2021	1612030019	0	5232	5233	5232
Sat Jan 30 19:06:59 2021	1612030019	0	5243	5243	5242
Sat Jan 30 19:06:59 2021	1612030019	0	5246	5247	5246
Sat Jan 30 19:06:59 2021	1612030019	0	5246	5247	5246
Sat Jan 30 19:06:59 2021	1612030019	0	5248	5249	5248
Sat Jan 30 19:06:59 2021	1612030019	0	5249	5249	5248
Sat Jan 30 19:07:54 2021	1612030074	1	5249	5249	5248
Sat Jan 30 19:08:10 2021	1612030090	0	5253	5253	5253
Sat Jan 30 19:06:59 2021	1612030019	0	5256	5256	5255
Sat Jan 30 19:07:45 2021	1612030065	0	5256	5256	5256
Sat Jan 30 19:07:00 2021	1612030020	0	5259	5259	5259
Sat Jan 30 19:07:46 2021	1612030066	0	5264	5264	5264
Sat Jan 30 19:07:56 2021	1612030076	0	5267	5267	5266
Sat Jan 30 19:06:59 2021	1612030019	0	5268	5268	5268
Sat Jan 30 19:07:48 2021	1612030068	0	5279	5279	5278
Sat Jan 30 19:08:10 2021	1612030090	0	5287	5287	5287
Sat Jan 30 19:07:48 2021	1612030068	0	5296	5296	5295
Sat Jan 30 19:06:59 2021	1612030019	0	5302	5303	5302
Sat Jan 30 19:07:55 2021	1612030075	0	5310	5310	5310
Sat Jan 30 19:07:46 2021	1612030066	0	5328	5328	5328
Sat Jan 30 19:06:59 2021	1612030019	0	5335	5335	5335
Sat Jan 30 19:07:51 2021	1612030071	0	5339	5339	5339
Sat Jan 30 19:08:04 2021	1612030084	0	5340	5340	5339
Sat Jan 30 19:08:06 2021	1612030086	0	5341	5341	5340
Sat Jan 30 19:06:59 2021	1612030019	0	5341	5341	5341
Sat Jan 30 19:08:07 2021	1612030087	0	5365	5365	5365
Sat Jan 30 19:08:10 2021	1612030090	0	5374	5374	5374
Sat Jan 30 19:08:07 2021	1612030087	0	5402	5402	5401
Sat Jan 30 19:08:01 2021	1612030081	0	5416	5416	5415
Sat Jan 30 19:08:09 2021	1612030089	0	5433	5433	5432
Sat Jan 30 19:07:59 2021	1612030079	0	5434	5434	5433
Sat Jan 30 19:07:55 2021	1612030075	0	5452	5452	5452
Sat Jan 30 19:07:49 2021	1612030069	0	5454	5454	5453
Sat Jan 30 19:08:09 2021	1612030089	0	5462	5462	5461
Sat Jan 30 19:07:53 2021	1612030073	0	5465	5466	5465
Sat Jan 30 19:06:59 2021	1612030019	0	5478	5478	5477
Sat Jan 30 19:07:47 2021	1612030067	0	5485	5485	5484
Sat Jan 30 19:08:10 2021	1612030090	0	5524	5524	5523
Sat Jan 30 19:07:49 2021	1612030069	0	5536	5536	5535
Sat Jan 30 19:07:48 2021	1612030068	0	5536	5536	5536
Sat Jan 30 19:07:58 2021	1612030078	0	5542	5542	5542
Sat Jan 30 19:07:45 2021	1612030065	0	5622	5623	5622
Sat Jan 30 19:07:45 2021	1612030065	0	5650	5650	5649
Sat Jan 30 19:07:58 2021	1612030078	0	5678	5678	5677
Sat Jan 30 19:08:10 2021	1612030090	1	5688	5688	5687
Sat Jan 30 19:08:04 2021	1612030084	0	5700	5700	5700
Sat Jan 30 19:07:58 2021	1612030078	0	5701	5702	5701
Sat Jan 30 19:07:53 2021	1612030073	0	5712	5712	5706
Sat Jan 30 19:07:51 2021	1612030071	0	5723	5723	5723
Sat Jan 30 19:07:58 2021	1612030078	0	5757	5757	5757
Sat Jan 30 19:07:58 2021	1612030078	0	5761	5761	5760
Sat Jan 30 19:07:51 2021	1612030071	0	5771	5772	5771
Sat Jan 30 19:07:59 2021	1612030079	0	5833	5833	5833
Sat Jan 30 19:07:58 2021	1612030078	0	5854	5855	5854
Sat Jan 30 19:08:00 2021	1612030080	0	5910	5911	5910
Sat Jan 30 19:08:07 2021	1612030087	0	5929	5929	5929
Sat Jan 30 19:08:01 2021	1612030081	0	5930	5930	5929
Sat Jan 30 19:08:04 2021	1612030084	0	5932	5932	5931
Sat Jan 30 19:07:58 2021	1612030078	0	5935	5935	5934
Sat Jan 30 19:07:48 2021	1612030068	0	5964	5964	5964
Sat Jan 30 19:08:01 2021	1612030081	0	6001	6001	6001
Sat Jan 30 19:07:48 2021	1612030068	0	6018	6019	6018
Sat Jan 30 19:08:06 2021	1612030086	0	6070	6070	6069
Sat Jan 30 19:07:55 2021	1612030075	0	6072	6072	6072
Sat Jan 30 19:07:58 2021	1612030078	0	6105	6105	6102
Sat Jan 30 19:07:55 2021	1612030075	0	6177	6178	6177
Sat Jan 30 19:07:59 2021	1612030079	0	6186	6186	6185
Sat Jan 30 19:07:53 2021	1612030073	0	6210	6210	6209
Sat Jan 30 19:07:58 2021	1612030078	0	6237	6237	6235
Sat Jan 30 19:08:06 2021	1612030086	0	6247	6247	6246
Sat Jan 30 19:08:00 2021	1612030080	0	6258	6258	6258
Sat Jan 30 19:08:05 2021	1612030085	0	6287	6287	6287
Sat Jan 30 19:07:58 2021	1612030078	0	6293	6293	6292
Sat Jan 30 19:08:00 2021	1612030080	0	6303	6304	6303
Sat Jan 30 19:07:57 2021	1612030077	0	6325	6325	6324
Sat Jan 30 19:08:06 2021	1612030086	0	6360	6360	6360
Sat Jan 30 19:07:58 2021	1612030078	0	6385	6385	6384
Sat Jan 30 19:07:57 2021	1612030077	0	6394	6394	6393
Sat Jan 30 19:07:53 2021	1612030073	0	6398	6398	6397
Sat Jan 30 19:08:00 2021	1612030080	0	6419	6419	6418
Sat Jan 30 19:07:57 2021	1612030077	0	6424	6424	6423
Sat Jan 30 19:07:58 2021	1612030078	0	6433	6433	6433
Sat Jan 30 19:07:57 2021	1612030077	0	6449	6449	6448
Sat Jan 30 19:07:57 2021	1612030077	0	6459	6459	6459
Sat Jan 30 19:07:52 2021	1612030072	0	6467	6467	6467
Sat Jan 30 19:08:08 2021	1612030088	0	6510	6510	6510
Sat Jan 30 19:07:57 2021	1612030077	0	6527	6527	6526
Sat Jan 30 19:08:00 2021	1612030080	0	6542	6542	6542
Sat Jan 30 19:07:48 2021	1612030068	0	6581	6581	6581
Sat Jan 30 19:08:06 2021	1612030086	0	6612	6612	6612
Sat Jan 30 19:07:55 2021	1612030075	0	6646	6646	6645
Sat Jan 30 19:07:48 2021	1612030068	0	6649	6650	6649
Sat Jan 30 19:07:48 2021	1612030068	0	6664	6664	6664
Sat Jan 30 19:07:48 2021	1612030068	0	6666	6667	6666
Sat Jan 30 19:08:06 2021	1612030086	0	6723	6723	6723
Sat Jan 30 19:07:56 2021	1612030076	0	6753	6753	6753
Sat Jan 30 19:06:54 2021	1612030014	2	6753	6755	6753
Sat Jan 30 19:08:06 2021	1612030086	0	6825	6825	6825
Sat Jan 30 19:08:01 2021	1612030081	0	6865	6865	6864
Sat Jan 30 19:06:54 2021	1612030014	1	6930	6931	6929
Sat Jan 30 19:07:49 2021	1612030069	0	6950	6950	6949
Sat Jan 30 19:07:47 2021	1612030067	0	6951	6952	6950
Sat Jan 30 19:08:06 2021	1612030086	0	7077	7077	7077
Sat Jan 30 19:07:55 2021	1612030075	0	7122	7122	7121
Sat Jan 30 19:08:00 2021	1612030080	0	7326	7326	7325
Sat Jan 30 19:07:58 2021	1612030078	0	7342	7342	7341
Sat Jan 30 19:07:58 2021	1612030078	0	7457	7457	7456
Sat Jan 30 19:07:58 2021	1612030078	0	7543	7543	7542
Sat Jan 30 19:07:58 2021	1612030078	0	7545	7545	7544
Sat Jan 30 19:07:58 2021	1612030078	0	7549	7549	7549
Sat Jan 30 19:07:58 2021	1612030078	0	7552	7552	7551
Sat Jan 30 19:07:57 2021	1612030077	0	7576	7576	7575
Sat Jan 30 19:07:58 2021	1612030078	0	7593	7593	7593
Sat Jan 30 19:07:59 2021	1612030079	0	7896	7896	7895
Sat Jan 30 19:08:04 2021	1612030084	0	7939	7939	7939
Sat Jan 30 19:07:58 2021	1612030078	0	7977	7977	7976
Sat Jan 30 19:07:58 2021	1612030078	0	8053	8054	8053
Sat Jan 30 19:07:59 2021	1612030079	0	8213	8213	8212
Sat Jan 30 19:07:58 2021	1612030078	0	8285	8285	8284
Sat Jan 30 19:08:07 2021	1612030087	0	8316	8316	8315
Sat Jan 30 19:07:58 2021	1612030078	0	8394	8394	8392
Sat Jan 30 19:08:07 2021	1612030087	0	8394	8394	8393
Sat Jan 30 19:07:57 2021	1612030077	0	8565	8565	8565
Sat Jan 30 19:08:07 2021	1612030087	0	8771	8771	8770
Sat Jan 30 19:08:07 2021	1612030087	0	8887	8888	8887
Sat Jan 30 19:07:55 2021	1612030075	0	9390	9390	9389
Sat Jan 30 19:07:58 2021	1612030078	0	9706	9707	9706
Sat Jan 30 19:08:05 2021	1612030085	0	9973	9973	9973
Sat Jan 30 19:07:58 2021	1612030078	0	10296	10296	10295
